   Loading spin-up weather data from file historical_climate.csv ...
   Converting raw data from text file: historical_climate.csv, Format=daily_temp-k_precip-mmday, Temporal=Daily.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2534, actualYear = 1969, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2535, actualYearUsed=1988.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2535, actualYear = 1988, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2536, actualYearUsed=1975.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2536, actualYear = 1975, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2537, actualYearUsed=1962.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2537, actualYear = 1962, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2538, actualYearUsed=1986.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2538, actualYear = 1986, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2539, actualYearUsed=2000.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2539, actualYear = 2000, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2540, actualYearUsed=1957.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2540, actualYear = 1957, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2541, actualYearUsed=1994.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2541, actualYear = 1994, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2542, actualYearUsed=1956.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2542, actualYear = 1956, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2543, actualYearUsed=1986.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2543, actualYear = 1986, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2544, actualYearUsed=1999.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2544, actualYear = 1999, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2545, actualYearUsed=1987.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2545, actualYear = 1987, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2546, actualYearUsed=1999.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2546, actualYear = 1999, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2547, actualYearUsed=1962.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2547, actualYear = 1962, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2548, actualYearUsed=1992.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2548, actualYear = 1992, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2549, actualYearUsed=1995.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2549, actualYear = 1995, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2550, actualYearUsed=2001.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2550, actualYear = 2001, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2551, actualYearUsed=1960.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2551, actualYear = 1960, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2552, actualYearUsed=1979.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2552, actualYear = 1979, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2553, actualYearUsed=1980.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2553, actualYear = 1980, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2554, actualYearUsed=1987.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2554, actualYear = 1987, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2555, actualYearUsed=1979.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2555, actualYear = 1979, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2556, actualYearUsed=1972.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2556, actualYear = 1972, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2557, actualYearUsed=1988.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2557, actualYear = 1988, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2558, actualYearUsed=1977.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2558, actualYear = 1977, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2559, actualYearUsed=1951.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2559, actualYear = 1951, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2560, actualYearUsed=1971.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2560, actualYear = 1971, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2561, actualYearUsed=1994.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2561, actualYear = 1994, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2562, actualYearUsed=1998.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2562, actualYear = 1998, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2563, actualYearUsed=1955.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2563, actualYear = 1955, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2564, actualYearUsed=1994.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2564, actualYear = 1994, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2565, actualYearUsed=1995.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2565, actualYear = 1995, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2566, actualYearUsed=1988.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2566, actualYear = 1988, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2567, actualYearUsed=1963.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2567, actualYear = 1963, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2568, actualYearUsed=1996.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2568, actualYear = 1996, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2569, actualYearUsed=1982.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2569, actualYear = 1982, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2570, actualYearUsed=1987.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2570, actualYear = 1987, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2571, actualYearUsed=2004.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2571, actualYear = 2004, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2572, actualYearUsed=1950.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2572, actualYear = 1950, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2573, actualYearUsed=1969.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2573, actualYear = 1969, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2574, actualYearUsed=1981.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2574, actualYear = 1981, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2575, actualYearUsed=1995.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2575, actualYear = 1995, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2576, actualYearUsed=1956.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2576, actualYear = 1956, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2577, actualYearUsed=1967.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2577, actualYear = 1967, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2578, actualYearUsed=1977.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2578, actualYear = 1977, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2579, actualYearUsed=1986.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2579, actualYear = 1986, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2580, actualYearUsed=1976.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2580, actualYear = 1976, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2581, actualYearUsed=1981.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2581, actualYear = 1981, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2582, actualYearUsed=1980.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2582, actualYear = 1980, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2583, actualYearUsed=1969.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2583, actualYear = 1969, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2584, actualYearUsed=1988.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2584, actualYear = 1988, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2585, actualYearUsed=1955.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2585, actualYear = 1955, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2586, actualYearUsed=1986.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2586, actualYear = 1986, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2587, actualYearUsed=1966.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2587, actualYear = 1966, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2588, actualYearUsed=1995.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2588, actualYear = 1995, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2589, actualYearUsed=1964.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2589, actualYear = 1964, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2590, actualYearUsed=1966.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2590, actualYear = 1966, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2591, actualYearUsed=2005.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2591, actualYear = 2005, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2592, actualYearUsed=1994.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2592, actualYear = 1994, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2593, actualYearUsed=1977.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2593, actualYear = 1977, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2594, actualYearUsed=1956.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2594, actualYear = 1956, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2595, actualYearUsed=1967.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2595, actualYear = 1967, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2596, actualYearUsed=1994.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2596, actualYear = 1994, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2597, actualYearUsed=1986.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2597, actualYear = 1986, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2598, actualYearUsed=1985.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2598, actualYear = 1985, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2599, actualYearUsed=1988.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2599, actualYear = 1988, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2600, actualYearUsed=1976.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2600, actualYear = 1976, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2601, actualYearUsed=1960.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2601, actualYear = 1960, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2602, actualYearUsed=1969.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2602, actualYear = 1969, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2603, actualYearUsed=1970.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2603, actualYear = 1970, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2604, actualYearUsed=1982.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2604, actualYear = 1982, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2605, actualYearUsed=1992.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2605, actualYear = 1992, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2606, actualYearUsed=1952.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2606, actualYear = 1952, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2607, actualYearUsed=1984.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2607, actualYear = 1984, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2608, actualYearUsed=1989.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2608, actualYear = 1989, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2609, actualYearUsed=1953.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2609, actualYear = 1953, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2610, actualYearUsed=1991.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2610, actualYear = 1991, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2611, actualYearUsed=2000.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2611, actualYear = 2000, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2612, actualYearUsed=1955.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2612, actualYear = 1955, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2613, actualYearUsed=1965.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2613, actualYear = 1965, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2614, actualYearUsed=1978.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2614, actualYear = 1978, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2615, actualYearUsed=1954.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2615, actualYear = 1954, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2616, actualYearUsed=1955.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2616, actualYear = 1955, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2617, actualYearUsed=1964.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2617, actualYear = 1964, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2618, actualYearUsed=1966.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2618, actualYear = 1966, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2619, actualYearUsed=1990.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2619, actualYear = 1990, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2620, actualYearUsed=1965.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2620, actualYear = 1965, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2621, actualYearUsed=1971.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2621, actualYear = 1971, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2622, actualYearUsed=1957.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2622, actualYear = 1957, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2623, actualYearUsed=1991.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2623, actualYear = 1991, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2624, actualYearUsed=1981.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2624, actualYear = 1981, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2625, actualYearUsed=1968.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2625, actualYear = 1968, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2626, actualYearUsed=1962.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2626, actualYear = 1962, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2627, actualYearUsed=1993.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2627, actualYear = 1993, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2628, actualYearUsed=1993.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2628, actualYear = 1993, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2629, actualYearUsed=1970.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2629, actualYear = 1970, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2630, actualYearUsed=1975.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2630, actualYear = 1975, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2631, actualYearUsed=1952.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2631, actualYear = 1952, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2632, actualYearUsed=1959.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2632, actualYear = 1959, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2633, actualYearUsed=1969.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2633, actualYear = 1969, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2634, actualYearUsed=1954.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2634, actualYear = 1954, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2635, actualYearUsed=1973.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2635, actualYear = 1973, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2636, actualYearUsed=1986.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2636, actualYear = 1986, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2637, actualYearUsed=1992.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2637, actualYear = 1992, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2638, actualYearUsed=1986.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2638, actualYear = 1986, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2639, actualYearUsed=1987.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2639, actualYear = 1987, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2640, actualYearUsed=1977.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2640, actualYear = 1977, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2641, actualYearUsed=1988.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2641, actualYear = 1988, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2642, actualYearUsed=1994.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2642, actualYear = 1994, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2643, actualYearUsed=1964.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2643, actualYear = 1964, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2644, actualYearUsed=1984.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2644, actualYear = 1984, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2645, actualYearUsed=2005.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2645, actualYear = 2005, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2646, actualYearUsed=1981.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2646, actualYear = 1981, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2647, actualYearUsed=1951.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2647, actualYear = 1951, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2648, actualYearUsed=1988.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2648, actualYear = 1988, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2649, actualYearUsed=1981.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2649, actualYear = 1981, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2650, actualYearUsed=1955.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2650, actualYear = 1955, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2651, actualYearUsed=1978.
  AnnualClimate_Daily: Daily_RandomYear: timeStep = 2651, actualYear = 1978, phase = SpinUp_Climate.
  Completed calculations for SpinUp_Climate using Daily_RandomYear. Ecoregion = eco3, SimulatedYear = 2652, actualYearUsed=1999.
