Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
1992, eco1, 1, 204.32, 11.57, 20, 302, 0, 
1993, eco1, 1, 174.59, 11.05, 92, 299, 0, 
1994, eco1, 1, 157.57, 11.28, 0, 317, 0, 
1995, eco1, 1, 129.59, 11.49, 64, 310, 0, 
1996, eco1, 1, 132.66, 12.9, 0, 292, 0, 
1997, eco1, 1, 146.55, 12.7, 16, 297, 0, 
1998, eco1, 1, 128.81, 10.83, 67, 345, 0, 
1999, eco1, 1, 143.11, 11.79, 39, 316, 0, 
2000, eco1, 1, 122.54, 12.47, 49, 365, 0, 
1950, eco2, 2, 223.48, 12.36, 0, 312, 0, 
1951, eco2, 2, 334.15, 11.27, 0, 339, 0, 
1952, eco2, 2, 294.52, 11.84, 0, 320, 0, 
1953, eco2, 2, 273.68, 12.68, 0, 314, 0, 
1954, eco2, 2, 235.09, 11.99, 0, 314, 0, 
1955, eco2, 2, 223.48, 12.36, 0, 312, 0, 
1956, eco2, 2, 201.65, 12.15, 0, 365, 0, 
1957, eco2, 2, 246.03, 11.26, 57, 312, 0, 
1958, eco2, 2, 274.88, 11.51, 0, 365, 0, 
1959, eco2, 2, 303.79, 11.54, 49, 315, 0, 
1960, eco2, 2, 239.25, 11.87, 20, 321, 0, 
1961, eco2, 2, 263.38, 11.3, 0, 319, 0, 
1962, eco2, 2, 276.79, 10.6, 0, 302, 0, 
1963, eco2, 2, 245.76, 12.07, 0, 351, 0, 
1964, eco2, 2, 258.81, 11.76, 0, 330, 0, 
1965, eco2, 2, 268.22, 11.71, 0, 365, 0, 
1966, eco2, 2, 224.94, 11.03, 0, 309, 0, 
1967, eco2, 2, 239.52, 11.95, 15, 315, 0, 
1968, eco2, 2, 341.94, 10.7, 0, 304, 0, 
1969, eco2, 2, 263.38, 11.3, 0, 319, 0, 
1970, eco2, 2, 265.17, 11.24, 0, 365, 0, 
1971, eco2, 2, 274.88, 11.51, 0, 365, 0, 
1972, eco2, 2, 244.28, 11.13, 53, 294, 0, 
1973, eco2, 2, 334.15, 11.27, 0, 339, 0, 
1974, eco2, 2, 258.81, 11.76, 0, 330, 0, 
1975, eco2, 2, 244.64, 12.23, 0, 305, 0, 
1976, eco2, 2, 346.74, 11.01, 0, 306, 0, 
1977, eco2, 2, 235.09, 11.99, 0, 314, 0, 
1978, eco2, 2, 334.84, 11.53, 0, 308, 0, 
1979, eco2, 2, 262.71, 10.84, 47, 305, 0, 
1980, eco2, 2, 382.75, 11.25, 0, 316, 0, 
1981, eco2, 2, 355.06, 11.43, 0, 365, 0, 
1982, eco2, 2, 334.15, 11.27, 0, 339, 0, 
1983, eco2, 2, 201.65, 12.15, 0, 365, 0, 
1984, eco2, 2, 334.15, 11.27, 0, 339, 0, 
1985, eco2, 2, 251.59, 12.05, 0, 313, 0, 
1986, eco2, 2, 273.69, 10.67, 58, 321, 0, 
1987, eco2, 2, 400.31, 12.47, 0, 327, 0, 
1988, eco2, 2, 355.61, 11.05, 0, 337, 0, 
1989, eco2, 2, 235.09, 11.99, 0, 314, 0, 
1990, eco2, 2, 250.87, 11.9, 0, 320, 0, 
1991, eco2, 2, 258.81, 11.76, 0, 330, 0, 
1992, eco2, 2, 334.84, 11.53, 0, 308, 0, 
1993, eco2, 2, 274.7, 11.22, 83, 309, 0, 
1994, eco2, 2, 263.38, 11.3, 0, 319, 0, 
1995, eco2, 2, 219.44, 11.42, 50, 318, 0, 
1996, eco2, 2, 224.54, 12.65, 0, 298, 0, 
1997, eco2, 2, 238.39, 12.5, 0, 306, 0, 
1998, eco2, 2, 231.15, 11.21, 52, 346, 0, 
1999, eco2, 2, 239.25, 11.87, 20, 321, 0, 
2000, eco2, 2, 201.65, 12.15, 0, 365, 0, 
1950, eco3, 3, 280.68, 12.06, 16, 307, 0, 
1951, eco3, 3, 422.19, 10.56, 0, 318, 0, 
1952, eco3, 3, 376.26, 11.14, 0, 312, 0, 
1953, eco3, 3, 346.9, 12.36, 0, 307, 0, 
1954, eco3, 3, 297.97, 11.5, 82, 307, 0, 
1955, eco3, 3, 280.68, 12.06, 16, 307, 0, 
1956, eco3, 3, 256.34, 11.75, 53, 319, 0, 
1957, eco3, 3, 310.94, 10.67, 72, 305, 0, 
1958, eco3, 3, 355.25, 10.94, 45, 289, 0, 
1959, eco3, 3, 385.05, 11.06, 73, 305, 0, 
1960, eco3, 3, 307.96, 11.25, 38, 311, 0, 
1961, eco3, 3, 337.88, 10.63, 0, 309, 0, 
1962, eco3, 3, 351.51, 9.73, 86, 289, 0, 
1963, eco3, 3, 311.51, 11.69, 0, 342, 0, 
1964, eco3, 3, 324.12, 11.09, 0, 322, 0, 
1965, eco3, 3, 347.73, 11.23, 0, 315, 0, 
1966, eco3, 3, 282.91, 10.27, 93, 302, 0, 
1967, eco3, 3, 301.59, 11.5, 31, 307, 0, 
1968, eco3, 3, 442.24, 9.89, 61, 295, 0, 
1969, eco3, 3, 337.88, 10.63, 0, 309, 0, 
1970, eco3, 3, 337.11, 10.53, 0, 319, 0, 
1971, eco3, 3, 355.25, 10.94, 45, 289, 0, 
1972, eco3, 3, 311.34, 10.44, 90, 291, 0, 
1973, eco3, 3, 422.19, 10.56, 0, 318, 0, 
1974, eco3, 3, 324.12, 11.09, 0, 322, 0, 
1975, eco3, 3, 308.29, 11.88, 0, 297, 0, 
1976, eco3, 3, 444.36, 10.23, 82, 297, 0, 
1977, eco3, 3, 297.97, 11.5, 82, 307, 0, 
1978, eco3, 3, 430.34, 10.88, 23, 300, 0, 
1979, eco3, 3, 336.86, 10.06, 55, 297, 0, 
1980, eco3, 3, 492.06, 10.52, 84, 290, 0, 
1981, eco3, 3, 450.12, 10.73, 0, 365, 0, 
1982, eco3, 3, 422.19, 10.56, 0, 318, 0, 
1983, eco3, 3, 256.34, 11.75, 53, 319, 0, 
1984, eco3, 3, 422.19, 10.56, 0, 318, 0, 
1985, eco3, 3, 321.41, 11.58, 0, 303, 0, 
1986, eco3, 3, 348.91, 9.73, 108, 288, 0, 
1987, eco3, 3, 513.98, 12.06, 17, 321, 0, 
1988, eco3, 3, 451.68, 10.24, 0, 328, 0, 
1989, eco3, 3, 297.97, 11.5, 82, 307, 0, 
1990, eco3, 3, 323.88, 11.24, 0, 312, 0, 
1991, eco3, 3, 324.12, 11.09, 0, 322, 0, 
1992, eco3, 3, 430.34, 10.88, 23, 300, 0, 
1993, eco3, 3, 347.15, 10.51, 95, 298, 0, 
1994, eco3, 3, 337.88, 10.63, 0, 309, 0, 
1995, eco3, 3, 284.86, 10.85, 69, 310, 0, 
1996, eco3, 3, 289.56, 12.3, 0, 293, 0, 
1997, eco3, 3, 304.7, 12.02, 17, 299, 0, 
1998, eco3, 3, 299.79, 10.38, 68, 338, 0, 
1999, eco3, 3, 307.96, 11.25, 38, 311, 0, 
2000, eco3, 3, 256.34, 11.75, 53, 319, 0, 
